"#";"Compiler Type";"Device Type";"Sample Rate";"IR Time";"Kernel Size";"H Size";"In/Out Size";"f";"Buffer Size";"Fast Conv Duration";"Duration";"Fast Conv Throughput Rate";"Throughput Rate";"Fast Conv Realtime";"Realtime";
368;unrolled;GPU;44100;20;882000;1048576;10000;0;37;752492;0;13289;0;no;yes
369;unrolled;GPU;44100;20;882000;1048576;100000;0;39;717965;0;139282;0;yes;yes
370;unrolled;GPU;44100;20;882000;1048576;100000;0;39;722108;0;138483;0;yes;yes
371;unrolled;GPU;44100;20;882000;1048576;100000;0;39;722607;0;138387;0;yes;yes
372;unrolled;GPU;44100;20;882000;1048576;100000;0;39;722764;0;138357;0;yes;yes
373;unrolled;GPU;192000;20;3840000;4194304;10;0;154;3641143;43814;2;228;no;no
374;unrolled;GPU;192000;20;3840000;4194304;10;0;154;3733348;43679;2;228;no;no
375;unrolled;GPU;192000;20;3840000;4194304;100;0;154;3706044;0;26;0;no;yes
376;unrolled;GPU;192000;20;3840000;4194304;100;0;154;3619296;0;27;0;no;yes
377;unrolled;GPU;192000;20;3840000;4194304;1000;0;154;3785250;0;264;0;no;yes
378;unrolled;GPU;192000;20;3840000;4194304;1000;0;154;3679559;0;271;0;no;yes
379;unrolled;GPU;192000;20;3840000;4194304;10000;0;154;3673976;0;2721;0;no;yes
380;unrolled;GPU;192000;20;3840000;4194304;10000;0;154;3964192;0;2522;0;no;yes
381;unrolled;GPU;192000;20;3840000;4194304;100000;0;156;3969220;0;25193;0;no;yes
382;unrolled;GPU;192000;20;3840000;4194304;100000;0;156;3842913;0;26021;0;no;yes
383;unrolled;GPU;192000;20;3840000;4194304;100000;0;156;4037425;0;24768;0;no;yes
384;unrolled;GPU;192000;20;3840000;4194304;100000;0;156;3881257;0;25764;0;no;yes
